State,Bill Summary,Date of Enactment,Economic,Public Health,Adopted?
New Jersey,SB 2345 Requires refunds or credit for transient space reservations when public health emergency or state of emergency is in effect. Pending. ,,TRUE,TRUE,FALSE
New Jersey,"SB 2346  Extends certain permits, approvals, and deadlines during COVID-19 emergency. Pending.",,FALSE,TRUE,FALSE
New Jersey,SB 2347  Establishes Employment and Business-Related Tax Deferral Assistance Program in EDA to allow small businesses to defer the payment and remittance of certain employment and business-related taxes during COVID-19 public health emergency. Pending. ,,TRUE,TRUE,FALSE
New Jersey,SB 2348  Allows Corporation Business Tax and Gross Income Tax credits to certain taxpayers that retain employees during Coronavirus disease 2019 pandemic. Pending. ,,TRUE,TRUE,FALSE
New Jersey,SB 2350  Concerns benefits and leave provided to workers. Pending.,,TRUE,FALSE,FALSE
New Jersey,"SB 2353  Excludes from severance requirements under ""Millville Dallas Airmotive Plant Job Loss Notification Act"" mass layoffs resulting from coronavirus disease 2019 pandemic. Enacted.",14-Apr-20,FALSE,TRUE,FALSE
New Jersey,"SB 2354  Prohibits cancellation or nonrenewal of insurance for a period of at least 60 days under certain circumstances after declaration of public health emergency, or state of emergency, or both. Pending. ",,TRUE,TRUE,FALSE
New Jersey,SB 2357  Requires hospitals to report COVID-19 demographic data. Enacted.,22-Apr-20,FALSE,TRUE,FALSE
New Jersey,SB 2360  Allows gross income tax deduction for charitable contributions to certain state-based charitable organizations during coronavirus pandemic. Pending.,,TRUE,TRUE,FALSE
New Jersey,SB 2361  Establishes second degree crime of making credible threat to infect another with COVID-19 or similar infectious disease that triggered public emergency. Pending. ,,FALSE,TRUE,FALSE
New Jersey,SB 2362  Makes FY 2020 supplemental grants-in-aid appropriation of a specified amount to Department of Community Affairs for NJSHARES - S.M.A.R.T. Program to fund financial assistance grants to New Jersey residents who suffered financial losses due to the COVID-19 pandemic. Pending.,,TRUE,TRUE,FALSE
New Jersey,SB 2363  Authorizes the Governor to permit emergency rent suspension for certain small business tenants during COVID-19 pandemic. Eligible for Governor.  ,,TRUE,TRUE,FALSE
New Jersey,SB 2364  Clarifies that local governments may accept certain electronic payments. Pending.,,TRUE,FALSE,FALSE
New Jersey,SB 2369  Waives required physical presence of employee during coronavirus disease 2019 pandemic. Pending.,,FALSE,TRUE,FALSE
New Jersey,SB 2371  Establishes the New Jersey Hospitality Emergency Loan Program in Economic Development Authority to provide no-interest loans to qualified small hospitality businesses; makes a specified amount of appropriation to Economic Development Authority. Pending.,,TRUE,TRUE,FALSE
New Jersey,SB 2374  Concerns family leave benefits during epidemic-related emergencies. Enacted.,14-Apr-20,TRUE,FALSE,FALSE
New Jersey,SB 2378  Establishes a loan redemption program for those who provide health care services or health care related administrative services at approved sites during the coronavirus pandemic. Pending.,,TRUE,TRUE,FALSE
New Jersey,SB 2380  Concerns employment benefits and coronavirus disease infections contracted by essential employees. Pending.,,TRUE,TRUE,FALSE
New Jersey,SB 2383  Requires the Commissioner of Education to establish three-year Bridge Year Pilot Program for students graduating high school in 2021 and 2022 who were impacted by public health state of emergency caused by coronavirus disease 2019. Pending.,,TRUE,TRUE,FALSE
New Jersey,AB 3839  Makes supplemental appropriation of up to $20 million from General Fund to Department of Education to support school facility cleaning and sanitization. Pending.,,TRUE,FALSE,FALSE
New Jersey,AB 3840 Requires school districts to provide school meals or meal vouchers to students eligible for free and reduced price school meals during school closures due to COVID-19 epidemic. Enacted.,20-Mar-20,TRUE,FALSE,FALSE
New Jersey,AB 3841 Automatically extends time to file gross income tax or corporation business tax return if federal government extends filing or payment due date for federal returns. Eligible for Governor. ,,TRUE,FALSE,FALSE
New Jersey,AB 3844 Concerns business interruption insurance during coronavirus disease 2019 state of emergency. Pending.,,TRUE,TRUE,FALSE
New Jersey,AB 3843 Requires health insurance and Medicaid coverage for testing of coronavirus disease 2019 and for telemedicine and telehealth during coronavirus disease 2019 state of emergency. Enacted. ,20-Mar-20,TRUE,TRUE,FALSE
New Jersey,AB 3845 Authorizes Economic Development Authority to make grants during periods of emergency declared by Governor and for duration of economic disruptions due to emergency; allows Economic Development Authority to grant certain business documentation submission deadline extensions. Enacted.,20-Mar-20,TRUE,TRUE,FALSE
New Jersey,"AB 3846  Creates the Temporary Lost Wage Unemployment Program; allows persons to claim for lost wages due to coronavirus disease 2019, and employers to pay wages to workers ordered under quarantine by licensed healthcare practitioner; appropriates a certain amount. Eligible for Governor. ",,TRUE,TRUE,FALSE
New Jersey,AB 3847 Provides paid leave without utilizing accumulated leave time for local government employees under certain circumstances. Pending.,,TRUE,FALSE,FALSE
New Jersey,AB 3848 Concerns time off from work in connection with infectious disease. Enacted.,20-Mar-20,TRUE,TRUE,FALSE
New Jersey,AB 3854  Authorizes all licensed health care facilities and laboratories to collect specimens to test for coronavirus disease 2019 (COVID-19); allows waiver of staffing ratio requirements. Enacted.,20-Mar-20,FALSE,TRUE,FALSE
New Jersey,AB 3856 Makes FY 2020 supplemental appropriation of $10 million for healthcare and residential facility sanitation due to coronavirus disease 2019 outbreak. Eligible for Governor.,,TRUE,TRUE,FALSE
New Jersey,AB 3860 Establishes certain requirements to use telemedicine and telehealth to respond to coronavirus disease 2019 (COVID-19). Enacted.,19-Mar-20,FALSE,TRUE,FALSE
New Jersey,AB 3865  Limits the return of items purchased from retail food stores during a state of emergency declared in response to COVID-19. Enacted.,20-Mar-20,TRUE,TRUE,FALSE
New Jersey,"AB 3878  Prohibits electric, gas, or water public utility service discontinuances to residential customers during certain epidemics. Pending.",,FALSE,TRUE,FALSE
New Jersey,AB 3905  Revises requirements for cash assistance benefits under Work First New Jersey program; appropriates $25 million. Pending. ,,TRUE,FALSE,FALSE
New Jersey,AB 3906  Requires State to lease hotel facilities as isolation centers for COVID-19 emergency. Pending. ,,FALSE,TRUE,FALSE
New Jersey,"AB 3908  Creates the ""COVID-19 Financial Security for Consumers Act."" The Act includes guidance for officials to apply for certain waivers. Pending. ",,FALSE,FALSE,FALSE
New Jersey,"AB 3914  Provides for employment, retention, and benefits during public health hazard posed by coronavirus disease 2019 of certain public employees. Pending.",,TRUE,TRUE,FALSE
New Jersey,AB 3919  Extends certain permits during COVID-19 emergency. Pending. ,,FALSE,TRUE,FALSE
New Jersey,AB 3927  Requires institution of higher education to provide refund or credit to students for unused on-campus student housing and meal plans due to COVID-19 public health emergency. Pending. ,,TRUE,TRUE,FALSE
New Jersey,"AB 3929  Permits taxpayers to file or make gross income tax, corporation business tax, or sales and use tax return or payment by a specified date without penalty. Pending.",,TRUE,FALSE,FALSE
New Jersey,AB 3930  Excludes payments made for unemployment compensation benefits related to layoffs resulting from coronavirus disease 2019 pandemic from calculation of employer contribution for unemployment compensation benefits. Pending. ,,TRUE,TRUE,FALSE
New Jersey,"AB 3931  Suspends local ordinances concerning single-use carryout bags, and prohibits use of reusable carryout bags in certain stores, during coronavirus disease state of emergency. Pending.",,FALSE,TRUE,FALSE
New Jersey,AB 3932  Requires coronavirus disease 2019 testing for certain persons. Pending. ,,FALSE,TRUE,FALSE
New Jersey,AB 3936  Requires NJ Transit to refund customers or offer credit for certain tickets and passes due to COVID-19 pandemic. Pending. ,,TRUE,TRUE,FALSE
New Jersey,AB 3937  Allows a 45 day extension for filing a return under the sales tax during state of emergency related to COVID-19 pandemic. Pending. ,,TRUE,TRUE,FALSE
New Jersey,"AB 3941  Provides for funds received from opioid litigation or settlements to be dedicated for use in financing substance use disorder prevention and treatment programs and services in New Jersey, in recognition that the COVID-19 pandemic has altered treatment and recovery services and social support networks. Pending.",,TRUE,TRUE,FALSE
New Jersey,AB 3944  Extends due date for third quarter property tax payments to a specified date without interest. Pending.,,TRUE,FALSE,FALSE
New Jersey,AB 3946  Provides relief to students receiving State financial aid to address special circumstances due to 2020 health state of emergency. Pending.,,TRUE,TRUE,FALSE
New Jersey,"AB 3948  Concerns mortgage and loan forbearance, rent suspension, and consumer reporting during coronavirus disease 2019 pandemic. Pending. ",,TRUE,TRUE,FALSE
New Jersey,AB 3949  Prohibits consumer reporting agencies from making reports containing adverse information related to persons affected by coronavirus disease 2019 pandemic. Pending. ,,FALSE,TRUE,FALSE
New Jersey,"AB 3951  Provides civil immunity for employer for damages arising from employee's injury or death related to exposure to coronavirus disease 2019 (""COVID-19"") during public health emergency and state of emergency declared by Governor in Executive Order 103 of 2020. Pending. ",,TRUE,TRUE,FALSE
New Jersey,AB 3953  Requires hospitals to report coronavirus disease 2019 demographic data. Pending. ,,FALSE,TRUE,FALSE
New Jersey,AB 3955  Provides one-time deduction of a specified amount for certain taxpayers under Gross Income Tax (GIT). Pending.,,TRUE,FALSE,FALSE
New Jersey,AB 3956  Provides relief to students receiving State financial aid to address special circumstances due to 2020 health state of emergency. Pending.,,TRUE,TRUE,FALSE
New Jersey,AB 3960  Allows Corporation Business Tax and Gross Income Tax (GIT) tax credits to certain taxpayers that retain employees during COVID-19 pandemic. Pending.,,TRUE,TRUE,FALSE
New Jersey,AB 3961  Authorizes use of telemedicine and telehealth in connection with medicinal cannabis program for duration of coronavirus disease 2019 (COVID-19) emergency. Pending.,,TRUE,TRUE,FALSE
New Jersey,AB 3971  Authorizes the issuance of coronavirus relief bonds by municipalities and counties. Pending.,,TRUE,FALSE,FALSE
New Jersey,AB 3974  Prohibits investment by the State of pension and annuity funds in Chinese pharmaceutical companies. Pending.,,TRUE,FALSE,FALSE
New Jersey,AB 3975  Requires the Department of Children and Families and Department of Education to provide certain child abuse and neglect services or information remotely or through distance learning mechanisms. Pending.,,TRUE,FALSE,FALSE
New Jersey,AB 3978  Limits service fees charged to restaurants by third-party food takeout and delivery applications during certain States of emergency. Pending.,,TRUE,TRUE,FALSE
New Jersey,AB 3999  Concerns employment benefits and coronavirus disease 2019 infections contracted by essential employees. Pending.,,TRUE,TRUE,FALSE
New Jersey,AB 4004  Establishes the Coronavirus Disease 2019 (COVID-19) Pandemic Task Force on Racial and Health Disparities. Pending.,,FALSE,TRUE,FALSE
New Jersey,AB 4005  Concerns certain Medicaid and health insurance audits and health care provider claims payment and denial during coronavirus disease 2019 pandemic. Pending.,,TRUE,TRUE,FALSE
New Jersey,AB 4006  Postpones New Jersey Quality Single Accountability Continuum (NJQSAC) review for certain school districts to accommodate disruption due to COVID-19 pandemic. Pending.,,FALSE,TRUE,FALSE
New Jersey,AB 4007  Requires the Department of Health to implement and oversee Isolation Prevention Project in long term care facilities during public emergencies. Pending.,,FALSE,TRUE,FALSE
New Jersey,AB 4012  Authorizes pharmacists to order and administer tests for coronavirus disease 2019 (COVID-19) consistent with federal guidance. Pending.,,FALSE,TRUE,FALSE
New Jersey,AB 4016  Establishes the New Jersey Rare Disease Advisory Council. Pending.,,FALSE,TRUE,FALSE
New Jersey,AB 4019  Authorizes certain forms of testing for coronavirus disease 2019. Pending.,,FALSE,TRUE,FALSE
New Jersey,AB 4021  Requires DOH to administer coronavirus disease 2019 antibody testing. Pending.,,FALSE,TRUE,FALSE
New Jersey,"AB 4028  Reduces the Corporation Business Tax rate; retroactive to January 1, 2020. Pending.",,TRUE,FALSE,FALSE
New Jersey,AB 4029  Provides gross income tax credit to health care workers or first responders involved in COVID-19 response. Pending.,,TRUE,TRUE,FALSE
New Jersey,AB 4030  Establishes Employment and Business-Related Tax Deferral Assistance Program in EDA to allow small businesses to defer the payment and remittance of certain employment and business-related taxes during COVID-19 public health emergency. Pending.,,TRUE,TRUE,FALSE
New Jersey,AB 4032  Provides temporary modifications to payment and use of certain casino gaming taxes and fees due to COVID-19 Public Health Emergency and State of Emergency; allows full deduction of promotional gaming credits and certain coupons from gross revenues. Pending.,,TRUE,TRUE,FALSE
New Jersey,AB 4038  Concerns financial security; the definition of the term “creditor.” Pending.,,FALSE,FALSE,FALSE
New Jersey,AB 4043  Establishes COVID-19 Transitional Assistance Local Grant Program in DHS. Pending.,,TRUE,FALSE,FALSE
New Jersey,"AB 4120  Establishes toll free helpline for first responders, health care workers, and other frontline workers experiencing post-traumatic stress disorder. Pending.",,TRUE,TRUE,FALSE
New Jersey,AB 4121  Establishes the Jersey Shore Safety and Economy Task Force. Pending.,,FALSE,TRUE,FALSE
New Jersey,AB 4124  Requires the Department of Banking and Insurance to promote Consumer Inquiry and Response Center during coronavirus 2019 pandemic. Pending.,,TRUE,TRUE,FALSE
New Jersey,AB 4125  Authorizes local units to temporarily make special emergency appropriations for coronavirus response. Pending.,,FALSE,TRUE,FALSE
New Jersey,AB 4127  Allows local governments and school districts to engage in certain borrowing to aid with coronavirus response. Pending.,,TRUE,FALSE,FALSE
New Jersey,AB 4129  Requires health care facilities to report certain coronavirus disease 2019 data related to health care workers and certain first responders. Pending.,,TRUE,TRUE,FALSE
New Jersey,AB 4131  Requires Department of Health to establish sanitization guidelines for hotels operating in the State. Pending.,,FALSE,TRUE,FALSE
New Jersey,AB 4136  Requires coronavirus disease 2019 testing for patients and staff of certain facilities. Pending.,,FALSE,TRUE,FALSE
New Jersey,AB 4144  Establishes task force to study the impact of and response to COVID-19 pandemic in New Jersey. Pending.,,FALSE,TRUE,FALSE
New York,SR 3108  Provides for special temporary procedures during a declared state of national emergency. Adopted. ,29-Mar-20,TRUE,TRUE,TRUE
New York,"SB 7500  Makes appropriations for the support of government – State Operations Budget, including funds for transfer by the governor for services and expenses related to the outbreak of COVID-19. Enacted.",15-Apr-20,TRUE,TRUE,FALSE
New York,"SB 7503  Makes appropriations for the support of government – Aid to Localities Budget, including funds to support the state response to COVID-19 related to elementary and secondary education, and public transportation services. Enacted.",15-Apr-20,TRUE,TRUE,FALSE
New York,"SB 7506  Enacts into law major components of legislation necessary to implement the state education, labor, housing and family assistance budget for the 2020-2021 state fiscal year, including several measures to respond to and mitigate the impact of the COVID-19 outbreak and to provide temporary relief to individuals. Enacted. ",3-Apr-20,TRUE,TRUE,FALSE
New York,"SB 7508  Enacts into law major components of legislation necessary to implement the state transportation, economic development and environmental conservation budget for the 2020-2021 state fiscal year, including measures responding to the COVID-19 outbreak. Enacted. ",3-Apr-20,TRUE,TRUE,FALSE
New York,SB 7919  Temporarily expands the definition of disaster in state law to include disease outbreak and permits the Governor to issue any directive necessary to respond to a state disaster emergency. Makes an appropriation of $40 million from the State Purposes Account of the General Fund for responding to the outbreak of coronavirus disease. Enacted.,3-Mar-20,TRUE,TRUE,FALSE
New York,"SB 7996/AB 10189  Provides that school districts are entitled to an apportionment of state aid for the closure of schools due in response to the novel coronavirus, even when no state of emergency has been declared. Pending. ",,TRUE,TRUE,FALSE
New York,SB 8014  Provides that certain schools receive tuition payments from the state for any period of time such schools are required to close in response to the outbreak of COVID-19. Pending. ,,TRUE,TRUE,FALSE
New York,"SB 8041/AB 10172  Amends the volunteer firefighters' benefit law and the volunteer ambulance workers' benefit law, in relation to COVID-19 exposure during a state of emergency. Pending. ",,TRUE,TRUE,FALSE
New York,SB 8090/AB 10152  Amends the Labor Law; provides requirements for sick leave and the provision of certain employee benefits when such employee is subject to a mandatory or precautionary order of quarantine or isolation due to COVID-19; provides for sick leave. Pending.,,TRUE,TRUE,FALSE
New York,SB 8091  Provides provisions for certain employee benefits when such employee is subject to a mandatory or precautionary order of quarantine or isolation due to COVID-19. Enacted.,18-Mar-20,TRUE,TRUE,FALSE
New York ,SB 8107  Requires SUNY and CUNY schools to refund students for housing credits and boarding charges used or charged for the period of time when such schools are closed or shut down due to the coronavirus pandemic. Pending.,,TRUE,TRUE,FALSE
New York,SB 8110  Establishes the small business containment assistance program; makes an appropriation therefor. Pending.,,TRUE,TRUE,FALSE
New York,SB 8109  Suspends mortgages and loans from state-chartered banks and state-chartered credit unions for small businesses and restaurants that have closed or reduced services due to the coronavirus disease 2019 (COVID-19). Pending.,,TRUE,TRUE,FALSE
New York,"SB 8112/AB 10160  Amends the Election Law; decreases the number of signatures needed for designating petitions and independent nominations by one-third for political subdivisions, wholly or in part, within a county in which one or more residents have been confirmed to be diagnosed with coronavirus disease 2019 (COVID-19) for year two thousand twenty. Pending.",,FALSE,TRUE,FALSE
New York ,"SB 8117  Relates to a presumption regarding impairment of health caused by COVID-19 and in relation to sick leave. Provides police, sheriffs, corrections, parole and probation officers with medical care coverage and sick leave if such employee is exposed to COVID-19 while working and then tests positive for COVID-19. Pending.",,TRUE,TRUE,FALSE
New York,SB 8118/AB 10183  Amends the General Business Law; prohibits negative credit reporting on consumers who have suffered financial harm as a result of the declared state of emergency relating to the coronavirus. Pending.,,TRUE,TRUE,FALSE
New York,SB 8119  Amends the transportation Law; relates to paratransit services within the state and city of New York during the coronavirus disease 2019 (COVID-19) pandemic. Pending.,,TRUE,TRUE,FALSE
New York,"SB 8122  Authorizes the New York city department of finance to extend until June 15, 2020, the deadline for the filing of applications and renewal applications for certain real property tax abatement programs in the interest of the health and safety of the public due to coronavirus disease (COVID-19). Pending.",,TRUE,TRUE,FALSE
New York,SB 8123  Permits any individual to receive free coronavirus disease 2019 (COVID-19) testing; provides that such individuals may be tested anonymously and no identifying information shall be provided to any non-medical state or federal agency. Pending.,,TRUE,TRUE,FALSE
New York,SB 8124  Requires airlines and travel insurance companies to provide refunds for travel cancelled due to coronavirus disease 2019 (COVID-19). Pending.,,TRUE,TRUE,FALSE
New York,SB 8125  Suspends all rent payments for certain residential tenants and small business commercial tenants if such tenant has lost employment or was forced to close their place of business and certain mortgage payments for landlords of such tenants in the state for ninety days following the effective date of this act in response to the outbreak of coronavirus disease 2019 (COVID-19). Pending.,,TRUE,TRUE,FALSE
New York,SB 8126  Amends the Retirement & Social Security Law; relates to the retiree earnings cap for health care officials and workers during a declared public health related state of emergency declared by the governor. Pending.,,TRUE,TRUE,FALSE
New York,SB 8139  Relates to suspending rent payments for certain tenants in response to the outbreak of COVID-19. Pending. ,,TRUE,TRUE,FALSE
New York,SB 8140  Establishes a COVID-19 emergency rental assistance program; implements a program of rental assistance in the form of emergency vouchers for eligible individuals or families; defines terms. Pending. ,,TRUE,TRUE,FALSE
New York,SB 8167  Provides eligibility for unemployment benefits for certain persons under quarantine for coronavirus (COVID-19). Pending.,,TRUE,TRUE,FALSE
New York,SB 8171  Extends Good Samaritan Law to any individual or nonprofit organization who voluntarily and without expectation of monetary compensation renders first aid or emergency treatment to an individual who is suffering and/or has been infected with coronavirus disease. Pending.,,TRUE,TRUE,FALSE
New York,SB 8176  Authorizes the State Thruway Authority to eliminate all tolls on the New York state thruway for trucks and delivery vehicles transporting essential supplies in response to the outbreak of the COVID-19 pandemic. Pending.,,TRUE,TRUE,FALSE
New York,SB 8179  Relates to providing relief for business owners and employers affected by COVID-19. Pending.,,TRUE,FALSE,FALSE
New York,SB 8182  Authorizes licensed pharmacists to administer an approved vaccine for COVID-19. Pending.,,FALSE,FALSE,FALSE
New York,SB 8184  Establishes tiers of essential employees during a state of emergency. Pending.,,TRUE,TRUE,FALSE
New York,SB 8186  Establishes a $1000 COVID-19 convalescent plasma donation tax credit for taxpayers who donate COVID-19 convalescent plasma to a clinical laboratory or blood bank. Pending.,,TRUE,FALSE,FALSE
New York,SB 8190  Establishes the Emergency Coronavirus Affordable Housing Preservation Act of 2020. Pending.,,TRUE,TRUE,FALSE
New York,"SB 8192  Provides that no default in the payment of rent due or judgment of possession shall be entered between March 7, 2020 and a date six months after the expiration of the state disaster emergency. Pending.",,TRUE,TRUE,FALSE
New York,SB 8193  Authorizes a municipality to provide for the payment of delinquent taxes. Pending.,,TRUE,FALSE,FALSE
New York,"SB 8194  Amends the real property tax law and the administrative code of the city of New York, in relation to installment payments of real property taxes; provides for the repeal of such provisions upon expiration thereof; provides that any installment of tax due and payable on the specified year shall be due and payable by specified date; provides that a municipality may require a demonstration and proof of financial hardship due to the novel coronavirus pandemic. Pending.",,TRUE,TRUE,FALSE
New York,SB 8195  Creates a tax deduction up to five thousand dollars for transportation and personal protective equipment expenses of health care professionals and emergency medical technicians relating to the COVID-19 declared emergency. Pending.,,TRUE,TRUE,FALSE
New York,"SB 8196  Establishes a tax credit for first responders during the novel coronavirus, COVID-19, outbreak equal to the entire amount of income tax imposed during the applicable period. Pending.",,TRUE,TRUE,FALSE
New York,SB 8228  Amends the Penal Law; establishes the crime of coronavirus related fraud; requires sentences for such crime be run consecutively to any crime arising from the same criminal transaction. Pending.,,FALSE,FALSE,FALSE
New York,"SB 8229  Relates to price gouging, fraud, and deceptive acts involving medical supplies related to a public health emergency. Pending.",,TRUE,TRUE,FALSE
New York,"SB 8232  Amends the General Business Law; provides restrictions for any company, corporation, association, partnership, limited liability company, individual, business or location that was issued a violation, summons, or complaint for price gouging associated with the novel coronavirus, coronavirus emergency. Pending.",,TRUE,TRUE,FALSE
New York,SB 8245  Requires the Department of Health to conduct a study on the health impacts of coronavirus on minorities in New York state. Pending.,,FALSE,TRUE,FALSE
New York,"SB 8253  Authorizes any firm, business, corporation, association, entity or not-for-profit corporation may opt into requiring the taking of body temperature of any employee, vendor or customer entering a place of business owned by such firm, corporation, association, entity or not-for-profit corporation during the novel coronavirus, COVID-19 state disaster emergency declared by the governor on March 7, 2020; makes related provisions. Pending.",,TRUE,TRUE,FALSE
New York,SB 8254  Amends the State Finance Law; relates to the negative effect of coronavirus related budget cuts on certain populations. Pending.,,TRUE,FALSE,FALSE
New York,"SB 8266  Amends the Workers' Compensation Law; includes exposure to novel coronavirus, Coronavirus disease, as an occupational disease for which compensation shall be payable for disabilities sustained or death incurred by an employee. Pending.",,TRUE,TRUE,FALSE
New York,SB 8267  Doubles the star property tax deduction for qualified medical providers or first responders charged with caring for Coronavirus disease patients; provides a specified amount of refundable state income tax credit for qualified medical providers or first responders charged with caring for Coronavirus disease patients who cannot claim a star real property tax exemption; provides for the repeal of such provisions upon the expiration thereof. Pending.,,TRUE,TRUE,FALSE
New York,"SB 8268  Establishes the compassionate helper volunteer program to implement a system by which eligible volunteers may provide free non-medical, quality of life services in hospitals to individuals hospitalized with Coronavirus disease and to their families. Pending.",,TRUE,TRUE,FALSE
New York,SB 8271  Enacts the essential workers student grant act to provide student financial aid grants to individuals who served as essential workers during the state of emergency declared as a result of Coronavirus. Pending.,,TRUE,TRUE,FALSE
New York,SB 8286  Establishes crimes against essential workers during a declared state of emergency. Pending.,,TRUE,TRUE,FALSE
New York,"SB 8292  Provides requirements for sick leave and the provision of certain employee benefits when such employee is subject to a mandatory or precautionary order of quarantine or isolation due to coronavirus, in relation to practices and procedures for documenting mandatory and precautionary orders of quarantine or isolation. Pending.",,TRUE,TRUE,FALSE
New York,AB 8686  Establishes the empire state inclusive value ledger establishment and administration act to create a master account and system of individual wallets to make and receive payments to state entities and residents of the state; authorizes the disbursement of a portion of unclaimed remittances to workers who have been furloughed or unable to work due to Coronavirus. Pending. ,,TRUE,FALSE,FALSE
New York,"AB 10169  Amends the Election Law; authorizes absentee voting where a voter is unable ot averse to appear personally at the polling place because of an imminent, impending or urgent threat resulting from a disease outbreak, including but not limited to the coronavirus disease 2019 (COVID-19). Pending. ",,FALSE,TRUE,FALSE
New York,"AB 10182  Extends the renewal of driver's licenses, non-driver identification cards and inspections of motor vehicles for three months. Pending.",,FALSE,FALSE,FALSE
New York,AB 10204  Amends the Retirement & Social Security Law; relates to the retiree earnings cap for health care workers during a declared public health related state of emergency declared by the governor. Pending.,,TRUE,TRUE,FALSE
New York,"AB 10207  Establishes that all voting for the April 2020 presidential primary be conducted by absentee ballot; no application for such shall be necessary and the local board of elections shall provide such ballot at least 15 days prior to to April 28, 2020. Pending.",,TRUE,FALSE,FALSE
New York,AB 10208  Establishes the Coronavirus Pandemic Small Business and Not-For-Profit Organization Loan Program. Pending.,,TRUE,TRUE,FALSE
New York,AB 10226  Requires certain perils be covered under business interruption insurance during the coronavirus disease 2019 (COVID-19) pandemic. Pending. ,,TRUE,TRUE,FALSE
New York,"AB 10227  Amends the Election Law; relates to moving the date of the presidential primary to June 23, 2020; permits absentee voting in the event of an imminent, impending or urgent threat resulting from a disease outbreak; removes certain presidential candidates and their delegates from primary ballot where the candidate has suspended their campaigns or removed themselves from consideration for election to such office. Pending. ",,FALSE,TRUE,FALSE
New York,AB 10239  Establishes a coronavirus disease 2019 presumption for accidental disability retirement and accidental death benefits. Pending. ,,TRUE,TRUE,FALSE
New York,AB 10255  Establishes a Coronavirus Emergency Small Landlord Assistance Fund; provides that local housing authorities shall provide assistance to owners of a real property portfolio whose tenants have had their rent payments suspended for the costs associated with the operation and maintenance of such properties. Pending. ,,TRUE,TRUE,FALSE
New York,"AB 10261  Suspends all student loan, mortgage, auto loan, credit card, and utility payments for ninety days in response to the outbreak of coronavirus disease. Pending. ",,TRUE,TRUE,FALSE
New York ,AB 10266  Enacts the Small Business Emergency Recovery Act; requires the Executive to direct all unallocated settlement funds that are reserved in the Economic Uncertainties Fund and any further settlement money that may be received by the state to small business relief purposes consistent with the intent of the Act; establishes the Small Business and Not for Profit Recovery Loan Program; relates to the coronavirus state of emergency. Pending. ,,TRUE,TRUE,FALSE
New York,"AB 10290  Provides that no default in the payment of rent due or judgment of possession shall be entered between March seventh, two thousand twenty and a date six months after the expiration of the state disaster emergency, as such term is defined in section twenty of the executive law, declared pursuant to executive order two hundred two of two thousand twenty, as amended. Pending. ",,TRUE,TRUE,FALSE
New York,"AB 10297  Amends the labor law, in relation to prohibiting the inclusion of claims for unemployment insurance arising from the closure of an employer due to COVID-19 from being included in such employer's experience rating charges. Pending.",,TRUE,FALSE,FALSE
New York,"AB 10301  Amends the public health law, in relation to allowing prescriptions for controlled substances that are normally restricted to a thirty-day supply, to be issued for greater than a thirty-day supply during the COVID-19 state of emergency. Pending.",,FALSE,TRUE,FALSE
New York,"AB 10306  Amends the election law, in relation to voting by proxy at a judicial district convention due to novel coronavirus, COVID-19; and providing for the repeal of such provisions upon expiration thereof. Pending.",,FALSE,FALSE,FALSE
New York,"AB 10318  Establishes the Emergency Coronavirus Affordable Housing Preservation Act of 2020 to implement protections to reduce the harm to New York residents and ensure safe, decent, sanitary, affordable housing and financial stability during the novel coronavirus disease, COVID-19, crisis and all other public emergencies. Pending.",,TRUE,TRUE,FALSE
New York,"AB 10325  Suspends mortgage payments for any individual in the state that has become unemployed or has been forced to close their place of business as a result of government ordered restrictions in response to the outbreak of coronavirus disease 2019 (COVID-19) and whose primary residence is a one, two or three family residential real property, including such dwellings used in part for nonresidential purposes but which are used primarily for residential purposes, including property held in cooperative or condominium forms of ownership for ninety days. Pending.",,TRUE,TRUE,FALSE
New York,AB 10327  Requires certain perils be covered under business interruption insurance policies issued to certain human services and community based health providers during the coronavirus disease 2019 (COVID-19) pandemic. Pending.,,TRUE,TRUE,FALSE
New York,"AB 10328  Automatically extends enrollment of individuals in the rent increase exemption program for low income elderly persons and persons with disabilities pursuant to section 467-b or 467-c of the real property tax law, the senior citizen homeowners' exemption program pursuant to section 467 of the real property tax law or the disabled homeowners' exemption program pursuant to section 459-c of the real property tax law until January 1, 2021 in response to novel coronavirus disease 2019 (COVID-19). Pending.",,TRUE,TRUE,FALSE
New York,"AB 10329  Provides for assessment of activities conducted by the banking institution to support persons, small businesses, minority- and women-owned businesses, and certain not-for-profit corporations affected by the outbreak of coronavirus disease 2019 (COVID-19). Pending.",,TRUE,TRUE,FALSE
New York,AB 10349  Amends the Labor Law; requires employers to warn employees of potential hazardous environmental and health conditions in the workplace. Pending.,,TRUE,TRUE,FALSE
New York,AB 10354  Permits the use of plastic bags until a specified date; suspends any rule or regulation concerning bag waste reduction currently in effect until a specified date in response to the public health emergency related to the coronavirus. Pending.,,TRUE,TRUE,FALSE
New York,AB 10359  Relates to providing hazard payments to essential workers during a state disaster emergency; provides that certain employers shall make hazard payments to essential workers during a state disaster emergency provided no hazard payment shall exceed twenty-five thousand dollars in any year for any essential worker earning less than two hundred thousand dollars per year or five thousand dollars for any essential worker earning more than two hundred thousand dollars. Pending.,,TRUE,TRUE,FALSE
